UniqueID,disbursed_amount,asset_cost,ltv,branch_id,supplier_id,manufacturer_id,Current_pincode_ID,Date.of.Birth,Employment.Type,DisbursalDate,State_ID,Employee_code_ID,MobileNo_Avl_Flag,Aadhar_flag,PAN_flag,VoterID_flag,Driving_flag,Passport_flag,PERFORM_CNS.SCORE,PERFORM_CNS.SCORE.DESCRIPTION,PRI.NO.OF.ACCTS,PRI.ACTIVE.ACCTS,PRI.OVERDUE.ACCTS,PRI.CURRENT.BALANCE,PRI.SANCTIONED.AMOUNT,PRI.DISBURSED.AMOUNT,SEC.NO.OF.ACCTS,SEC.ACTIVE.ACCTS,SEC.OVERDUE.ACCTS,SEC.CURRENT.BALANCE,SEC.SANCTIONED.AMOUNT,SEC.DISBURSED.AMOUNT,PRIMARY.INSTAL.AMT,SEC.INSTAL.AMT,NEW.ACCTS.IN.LAST.SIX.MONTHS,DELINQUENT.ACCTS.IN.LAST.SIX.MONTHS,AVERAGE.ACCT.AGE,CREDIT.HISTORY.LENGTH,NO.OF_INQUIRIES,loan_default
500977,58059,69542,84.55,34,15196,86,1062,01-06-87,Salaried,12-09-18,6,1863,1,0,0,1,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,1354,0,0,0,1yrs 6mon,1yrs 6mon,0,0
503921,44394,62465,72.04,34,21081,45,1050,17-04-93,Self employed,14-09-18,6,1863,1,1,0,0,0,0,593,I-Medium Risk,5,4,0,65447,128980,129834,0,0,0,0,0,0,0,0,2,0,0yrs 5mon,1yrs 1mon,0,0
460552,47049,61865,77.1,34,15196,86,1063,01-06-81,Self employed,24-08-18,6,1863,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
611241,55959,66937,84.71,34,15196,86,992,01-01-62,Self employed,24-10-18,6,1863,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
539046,53503,101625,53.33,34,23069,51,1051,01-01-86,Self employed,26-09-18,6,1863,1,1,0,0,0,0,676,F-Low Risk,9,3,1,651451,998240,998240,0,0,0,0,0,0,18534,0,1,1,1yrs 5mon,7yrs 4mon,0,0
501318,48368,65368,74.99,34,15196,86,995,31-10-83,Self employed,12-09-18,6,1863,1,0,1,0,0,0,300,M-Very High Risk,2,1,1,463543,500000,500000,0,0,0,0,0,0,0,0,0,0,3yrs 5mon,3yrs 8mon,0,0
515846,44394,57461,78.31,34,15196,86,1063,02-01-97,Self employed,18-09-18,6,1863,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1,0
551505,51103,71524,72.42,34,15196,86,992,23-10-70,Salaried,30-09-18,6,1863,1,0,0,0,1,0,836,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1yrs 7mon,1yrs 7mon,0,0
596072,44449,72375,62.31,34,15196,86,989,01-01-64,Self employed,21-10-18,6,1863,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
473145,53403,67675,79.94,34,15196,86,1050,24-08-92,Salaried,29-08-18,6,1863,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
530577,53403,69542,77.79,34,15196,86,1051,20-11-70,Self employed,23-09-18,6,1863,1,1,0,0,0,0,746,C-Very Low Risk,2,1,0,1417805,1600000,1600000,0,0,0,0,0,0,0,0,0,0,1yrs 7mon,2yrs 2mon,0,0
480879,51888,61865,85,34,15196,86,995,08-02-65,Self employed,31-08-18,6,1863,1,1,0,0,0,0,829,A-Very Low Risk,8,4,0,5,247505,159579,0,0,0,0,0,0,0,0,0,0,4yrs 7mon,19yrs 3mon,0,0
475179,46349,61865,75.97,34,15196,86,978,16-09-73,Self employed,30-08-18,6,1863,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
579528,44622,69863,64.41,34,15196,86,992,13-11-94,Salaried,15-10-18,6,1863,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
436212,48145,61865,79.2,34,15196,86,1043,06-02-83,Salaried,13-08-18,6,1863,1,1,0,0,0,0,651,F-Low Risk,4,1,0,2385,2385,2385,0,0,0,0,0,0,4885,0,1,0,0yrs 5mon,0yrs 7mon,0,0
491822,56759,66099,86.99,34,15196,86,1051,20-07-79,Self employed,06-09-18,6,1863,1,1,0,0,0,0,792,B-Very Low Risk,4,3,0,2380143,2607578,2607578,0,0,0,0,0,0,30878,0,1,0,1yrs 11mon,4yrs 3mon,1,0
543941,39439,65368,61.19,34,15196,86,992,08-05-76,Salaried,28-09-18,6,1863,1,1,0,0,0,0,738,C-Very Low Risk,3,2,0,9119,16580,16580,0,0,0,0,0,0,0,0,2,0,0yrs 8mon,1yrs 8mon,0,0
504703,60947,69542,89.15,34,15196,86,1050,01-01-88,Salaried,14-09-18,6,1863,1,1,0,0,0,0,710,D-Very Low Risk,3,2,0,16462,22858,22858,0,0,0,0,0,0,5570,0,2,0,0yrs 3mon,0yrs 7mon,1,1
610274,49349,65687,76.12,34,15196,86,978,21-11-85,Salaried,24-10-18,6,1863,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
472852,54303,64729,84.97,34,15196,86,992,10-08-94,Salaried,29-08-18,6,1863,1,1,0,0,0,0,573,I-Medium Risk,2,0,0,0,0,0,0,0,0,0,0,0,4542,0,0,0,0yrs 10mon,1yrs 2mon,1,0
579452,54303,68877,79.85,34,15196,86,992,05-01-89,Self employed,15-10-18,6,1863,1,1,0,0,0,0,695,E-Low Risk,12,3,0,445597,555480,530032,0,0,0,0,0,0,14203,0,1,0,0yrs 10mon,3yrs 0mon,0,0
476408,51303,61865,84.05,34,15196,86,1051,01-06-73,Self employed,30-08-18,6,1863,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
450504,54303,61865,88.9,34,15196,86,1051,11-06-80,Self employed,20-08-18,6,1863,1,1,0,0,0,0,671,F-Low Risk,11,9,0,684483,741632,741632,3,3,0,5787530,6425000,6425000,7230,0,9,0,0yrs 4mon,1yrs 3mon,0,0
522580,54822,65368,85,34,15196,86,992,01-06-78,Self employed,20-09-18,6,1863,1,1,0,0,0,0,729,D-Very Low Risk,10,7,0,191878,510247,518333,0,0,0,0,0,0,12309,0,2,0,1yrs 8mon,5yrs 10mon,0,0
462735,42094,65223,65.47,34,15196,86,1050,08-09-90,Self employed,24-08-18,6,1863,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1,0
486384,43394,66068,66.6,34,15196,86,1051,17-02-88,Salaried,31-08-18,6,1863,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
550621,44849,65368,69.61,34,15196,86,1045,06-12-94,Salaried,29-09-18,6,1863,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,1882,0,0,0,0yrs 6mon,0yrs 6mon,0,0
439815,42394,61865,69.51,34,15196,86,984,01-01-82,Self employed,16-08-18,6,1863,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
640764,54847,65687,85,34,15196,86,1049,01-01-68,Salaried,30-10-18,6,1863,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
444917,40394,61865,66.27,34,15196,86,1050,21-08-94,Salaried,17-08-18,6,1863,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
448442,50003,63749,79.53,34,15196,86,992,30-08-83,Salaried,18-08-18,6,1863,1,1,0,0,0,0,763,B-Very Low Risk,1,1,0,0,20880,20880,0,0,0,0,0,0,0,0,0,0,0yrs 11mon,0yrs 11mon,0,0
537614,22574,48610,47.32,34,23069,51,992,01-01-59,Self employed,26-09-18,6,1863,1,1,0,0,0,0,879,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4yrs 7mon,4yrs 7mon,0,0
474933,36789,61895,60.34,34,15196,86,992,28-12-78,Self employed,29-08-18,6,1863,1,1,0,0,0,0,738,C-Very Low Risk,4,2,0,42916,60000,60000,0,0,0,0,0,0,0,0,2,0,0yrs 6mon,1yrs 1mon,0,0
579661,46149,65687,71.25,34,15196,86,1055,10-05-83,Self employed,15-10-18,6,1863,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
523652,53303,66262,81.49,34,21081,45,977,19-05-83,Salaried,20-09-18,6,1863,1,1,0,0,0,0,684,E-Low Risk,2,1,0,284268,305769,305769,0,0,0,0,0,0,0,0,1,0,1yrs 3mon,2yrs 2mon,0,0
529878,54303,65368,84.14,34,15196,86,992,22-09-86,Self employed,23-09-18,6,1863,1,0,0,1,0,0,300,M-Very High Risk,5,1,1,14888,48800,48800,0,0,0,0,0,0,2576,0,0,0,1yrs 8mon,4yrs 6mon,0,0
591475,40394,68182,60.13,34,15196,86,1051,01-01-84,Salaried,20-10-18,6,1863,1,1,0,0,0,0,603,H-Medium Risk,6,3,1,967288,1208110,1208110,0,0,0,0,0,0,13105,0,1,1,1yrs 4mon,2yrs 7mon,0,0
623283,55259,70563,79.36,34,15196,86,1051,08-08-78,Salaried,26-10-18,6,1863,1,1,0,0,0,0,825,A-Very Low Risk,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1yrs 0mon,1yrs 0mon,0,0
530373,38439,63268,61.64,34,21081,45,992,11-07-79,Salaried,23-09-18,6,1863,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,3253,0,0,0,0yrs 7mon,0yrs 7mon,0,0
596303,58013,66337,88.94,34,15196,86,1067,01-06-84,Salaried,21-10-18,6,1863,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,1513,0,0,0,0yrs 7mon,0yrs 7mon,0,0
594134,42622,69863,61.55,34,15196,86,997,10-08-86,Self employed,21-10-18,6,1863,1,1,0,0,0,0,783,B-Very Low Risk,2,2,0,5487452,5756459,5756459,0,0,0,0,0,0,0,0,1,0,1yrs 6mon,2yrs 8mon,0,0
632911,46349,65687,71.55,34,15196,86,1089,16-05-85,Self employed,28-10-18,6,1863,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,1232,0,0,1,0yrs 7mon,0yrs 7mon,0,0
594585,56759,78015,73.7,34,15196,86,992,22-12-95,Salaried,21-10-18,6,1863,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
492918,59259,70711,84.85,34,15196,86,1051,02-01-80,Self employed,06-09-18,6,1863,1,0,1,0,0,0,783,B-Very Low Risk,1,1,0,1622534,1700000,1700000,0,0,0,0,0,0,15736,0,0,0,1yrs 11mon,1yrs 11mon,0,0
492701,53303,68695,78.61,34,15196,86,1047,27-09-94,Salaried,06-09-18,6,1863,1,1,0,0,0,0,738,C-Very Low Risk,2,1,0,18750,25000,25000,0,0,0,0,0,0,0,0,1,0,0yrs 8mon,1yrs 4mon,1,0
442393,53803,61865,88.1,34,15196,86,992,01-06-93,Salaried,16-08-18,6,1863,1,1,0,0,0,0,692,E-Low Risk,4,1,0,7400,37000,37000,0,0,0,0,0,0,3641,0,0,0,1yrs 7mon,2yrs 9mon,0,0
468127,44394,60520,74.36,34,23069,51,1051,06-04-78,Self employed,28-08-18,6,1863,1,1,0,0,0,0,753,C-Very Low Risk,7,4,0,1241718,1397999,1397999,0,0,0,0,0,0,0,0,3,0,1yrs 1mon,3yrs 11mon,0,0
595370,47349,65687,73.07,34,15196,86,1049,03-02-86,Salaried,21-10-18,6,1863,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
450895,50303,64160,79.49,34,15196,86,1066,07-01-82,Self employed,20-08-18,6,1863,1,1,0,0,0,0,502,K-High Risk,2,2,1,13614,10000,13676,0,0,0,0,0,0,0,0,0,1,3yrs 0mon,4yrs 11mon,0,0
579073,49703,65215,78.2,130,15196,86,1045,03-05-73,Self employed,15-10-18,6,1570,1,1,0,0,0,0,792,B-Very Low Risk,5,2,0,387842,435180,435180,0,0,0,0,0,0,7194,0,1,0,2yrs 8mon,8yrs 1mon,0,0
431444,48349,59115,84.58,130,20520,45,1063,15-07-71,Self employed,10-08-18,6,1570,1,1,0,0,0,0,763,B-Very Low Risk,2,1,0,800,11790,11790,0,0,0,0,0,0,2641,0,0,0,0yrs 10mon,1yrs 2mon,0,1
541538,57859,65368,89.65,130,15218,86,1044,01-02-57,Self employed,27-09-18,6,1570,1,1,0,0,0,0,739,C-Very Low Risk,2,1,0,413200,35441,35441,0,0,0,0,0,0,286,0,1,0,0yrs 5mon,0yrs 10mon,0,0
498448,59447,69418,87.15,130,15218,86,1043,01-07-70,Salaried,10-09-18,6,1570,1,1,0,0,0,0,300,M-Very High Risk,7,4,1,702833,950000,950000,2,0,0,0,0,0,25695,0,0,0,1yrs 10mon,8yrs 1mon,0,0
638133,55259,66636,85.54,130,15218,86,1030,22-06-80,Self employed,29-10-18,6,1570,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,1732,0,0,0,0yrs 6mon,0yrs 6mon,0,0
546494,54713,69498,80.15,130,22637,86,1043,20-12-82,Self employed,28-09-18,6,1570,1,1,0,0,0,0,605,H-Medium Risk,13,2,0,20551712,22608992,22623604,0,0,0,0,0,0,63895,0,1,0,1yrs 11mon,7yrs 7mon,0,0
487087,42454,59115,74.43,130,20520,45,1045,04-01-94,Salaried,03-09-18,6,1570,1,0,0,1,0,0,763,B-Very Low Risk,2,1,0,0,14990,14990,0,0,0,0,0,0,0,0,0,0,1yrs 1mon,1yrs 5mon,0,0
539031,51361,62456,85,130,15118,45,1224,01-01-82,Salaried,26-09-18,6,1570,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
618129,48599,65782,76.01,130,21081,45,1060,01-06-80,Self employed,25-10-18,6,1570,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
614194,48599,65368,76.49,130,22637,86,1044,17-08-95,Self employed,24-10-18,6,1570,1,1,0,0,0,0,786,B-Very Low Risk,2,2,0,910309,935000,928921,0,0,0,0,0,0,10028,0,1,0,0yrs 6mon,0yrs 10mon,0,0
502648,51073,62115,85,130,21081,45,1226,01-06-55,Self employed,12-09-18,6,1570,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
631071,44599,66373,69.31,130,15118,45,1060,01-01-77,Salaried,27-10-18,6,1570,1,1,0,0,0,0,709,D-Very Low Risk,2,1,0,8692,8692,8692,0,0,0,0,0,0,1602,0,1,0,0yrs 9mon,1yrs 7mon,0,0
583604,44895,66641,69.78,130,21156,86,1051,01-06-70,Self employed,16-10-18,6,1570,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
546084,61713,69468,89.97,130,22637,86,1043,28-07-60,Self employed,28-09-18,6,1570,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
582590,57863,66373,89.8,130,15118,45,1045,10-09-80,Self employed,16-10-18,6,1570,1,1,0,0,0,0,706,D-Very Low Risk,1,1,0,155589,175000,175000,0,0,0,0,0,0,3929,0,0,0,0yrs 9mon,0yrs 9mon,0,0
542059,50203,67394,76.42,130,15196,86,1046,26-05-93,Salaried,27-09-18,6,1570,1,0,0,1,0,0,657,F-Low Risk,1,1,0,52909,58000,58000,0,0,0,0,0,0,2082,0,1,0,0yrs 4mon,0yrs 4mon,0,0
441285,51803,66960,79.9,130,18312,51,1045,07-04-64,Self employed,16-08-18,6,1570,1,1,0,0,0,0,639,G-Low Risk,2,2,0,750000,1350000,1350000,0,0,0,0,0,0,24530,0,1,0,1yrs 1mon,2yrs 3mon,1,0
609616,73023,102462,73.1,130,20700,48,1050,01-01-95,Salaried,24-10-18,6,1570,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
606771,57863,66373,89.8,130,15118,45,1223,11-08-91,Salaried,23-10-18,6,1570,1,1,0,0,0,0,738,C-Very Low Risk,2,1,0,43831,50000,50000,0,0,0,0,0,0,5681,0,1,0,0yrs 5mon,0yrs 6mon,1,0
517344,53703,65188,84.37,130,15271,86,1049,29-03-82,Salaried,19-09-18,6,1570,1,1,0,0,0,0,785,B-Very Low Risk,4,3,0,1889295,2023313,1922435,0,0,0,0,0,0,0,0,1,0,0yrs 11mon,2yrs 0mon,0,1
516548,53478,65368,84.14,130,15271,86,1047,30-01-89,Salaried,19-09-18,6,1570,1,1,0,0,0,0,405,K-High Risk,3,2,1,3980,58400,58400,0,0,0,0,0,0,2570,0,0,1,2yrs 7mon,6yrs 7mon,0,0
498430,48996,62188,81.53,130,15218,86,974,13-05-96,Self employed,10-09-18,6,1570,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
418723,51078,59115,89.66,130,15118,45,1037,01-08-92,Self employed,01-08-18,6,1570,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
644204,42244,59981,72.69,130,20700,48,1192,11-08-81,Self employed,30-10-18,6,1570,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
540067,53303,67394,80.13,130,15218,86,974,16-12-76,Salaried,26-09-18,6,1570,1,0,0,1,0,0,709,D-Very Low Risk,4,2,0,300527,448990,448990,0,0,0,0,0,0,10721,0,1,0,2yrs 7mon,4yrs 1mon,0,0
421853,45349,54270,86.6,130,22637,86,1045,31-05-84,Salaried,04-08-18,6,1570,1,1,0,0,0,0,743,C-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,3500,0,0,0,0yrs 9mon,0yrs 9mon,0,0
554531,53759,69502,79.28,130,21156,86,1063,01-06-83,Salaried,03-10-18,6,1570,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
497002,47854,62188,79.6,130,21156,86,1043,29-08-81,Salaried,08-09-18,6,1570,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
608704,57613,65215,89.86,130,22637,86,1043,08-09-93,Salaried,23-10-18,6,1570,1,0,0,1,0,0,738,C-Very Low Risk,2,2,0,35078,71900,71900,0,0,0,0,0,0,0,0,1,0,0yrs 7mon,0yrs 11mon,0,0
562691,46749,65368,73.43,130,22637,86,1043,01-01-66,Self employed,08-10-18,6,1570,1,0,0,1,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,286870,300000,300000,0,0,0,0,0,0,0,0,1,0,0yrs 2mon,0yrs 2mon,1,0
609499,59463,96296,63.35,130,20700,48,988,07-06-94,Self employed,24-10-18,6,1570,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
535499,39092,65188,62.9,130,15196,86,1047,12-09-83,Self employed,25-09-18,6,1570,1,0,0,1,0,0,830,A-Very Low Risk,5,2,0,1000,89000,20903,0,0,0,0,0,0,0,0,1,0,0yrs 8mon,1yrs 0mon,0,0
442303,48349,64217,77.86,130,22637,86,1044,13-09-94,Self employed,16-08-18,6,1570,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
436581,37439,62188,62.71,130,15218,86,1047,28-09-76,Self employed,13-08-18,6,1570,1,0,0,1,0,0,763,B-Very Low Risk,2,1,0,0,16990,16990,0,0,0,0,0,0,1982,0,0,0,0yrs 9mon,1yrs 0mon,0,0
519216,56493,93494,63.11,130,20700,48,1050,10-02-76,Self employed,19-09-18,6,1570,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
539745,54222,65368,85,130,15196,86,1043,19-11-87,Self employed,26-09-18,6,1570,1,1,0,0,0,0,690,E-Low Risk,11,8,0,2146035,2330832,2425969,3,2,0,29870,34458,34458,36555,6485,5,0,1yrs 2mon,3yrs 2mon,0,0
615398,54900,66636,85,130,15196,86,1047,04-05-57,Self employed,24-10-18,6,1570,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
482998,43894,62188,73.17,130,15218,86,1051,10-03-92,Salaried,31-08-18,6,1570,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
546418,59847,67694,89.96,130,22637,86,995,28-04-86,Self employed,28-09-18,6,1570,1,1,0,0,0,0,602,H-Medium Risk,5,4,1,1695692,2186275,2186275,0,0,0,0,0,0,2017,0,2,1,0yrs 7mon,1yrs 6mon,0,0
647023,47849,66636,74.28,130,15218,86,1044,22-09-79,Self employed,31-10-18,6,1570,1,0,0,1,0,0,635,G-Low Risk,1,1,0,171164,154000,154000,0,0,0,0,0,0,0,0,0,0,0yrs 9mon,0yrs 9mon,0,0
478968,48323,59115,85,130,20520,45,1044,01-06-73,Self employed,30-08-18,6,1570,1,1,0,0,0,0,630,H-Medium Risk,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1yrs 7mon,2yrs 4mon,1,0
437687,53759,62188,89.25,130,21156,86,1043,16-11-77,Self employed,14-08-18,6,1570,1,1,0,0,0,0,741,C-Very Low Risk,7,3,0,1448114,2107179,2107179,0,0,0,0,0,0,8351,0,1,0,0yrs 11mon,1yrs 6mon,0,0
609572,53192,64987,85,130,15118,45,1047,14-08-94,Salaried,24-10-18,6,1570,1,0,0,1,0,0,625,H-Medium Risk,1,1,0,16100,36000,36000,0,0,0,0,0,0,1899,0,0,0,2yrs 4mon,2yrs 4mon,0,1
647019,63932,89108,73.84,130,20700,48,1252,06-05-84,Self employed,31-10-18,6,1570,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
419837,50303,62188,83.62,130,21156,86,977,17-12-88,Self employed,03-08-18,6,1570,1,1,0,0,0,0,628,H-Medium Risk,1,1,0,198482,200000,200000,0,0,0,0,0,0,0,0,1,0,0yrs 4mon,0yrs 4mon,1,0
646536,58509,66736,89.91,130,22637,86,1043,24-07-95,Salaried,31-10-18,6,1570,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,1701,0,0,0,0yrs 6mon,0yrs 6mon,0,0
620937,50303,69498,74.82,130,15196,86,1048,01-01-82,Self employed,25-10-18,6,1570,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
518055,50703,67231,77.35,130,15142,86,1047,01-03-84,Self employed,19-09-18,6,1570,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,1986,0,0,0,0yrs 7mon,0yrs 7mon,0,0
608740,55013,65626,86.86,130,22637,86,984,25-12-68,Self employed,23-10-18,6,1570,1,0,0,1,0,0,766,B-Very Low Risk,5,1,0,282177,415000,415000,0,0,0,0,0,0,3823,0,0,0,2yrs 1mon,4yrs 10mon,0,0
423589,30984,57155,56.86,130,20520,45,1043,24-04-91,Salaried,06-08-18,6,1570,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,2611,0,0,0,0yrs 6mon,0yrs 6mon,0,0
462596,69597,96230,74.82,130,18312,51,1037,01-06-58,Salaried,24-08-18,6,1570,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
535895,48549,71763,69.4,130,21156,86,1045,01-01-76,Self employed,25-09-18,6,1570,1,0,0,1,0,0,14,Not Scored: Only a Guarantor,1,0,0,0,0,0,0,0,0,0,0,0,2158,0,0,0,3yrs 10mon,3yrs 10mon,0,0
632676,51553,66636,79.54,130,22637,86,1043,01-06-72,Self employed,27-10-18,6,1570,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,1934,0,0,0,0yrs 6mon,0yrs 6mon,0,1
433219,52303,62192,86.83,130,15218,86,1003,26-03-77,Salaried,11-08-18,6,1570,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
438257,54159,62188,89.89,130,21156,86,1043,08-10-76,Self employed,14-08-18,6,1570,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
541546,57013,65188,89.89,130,15218,86,1043,14-01-84,Self employed,27-09-18,6,1570,1,0,0,1,0,0,300,M-Very High Risk,6,2,2,426977,523263,523263,1,1,1,4683,10935,10935,6824,1563,0,1,1yrs 0mon,2yrs 8mon,1,0
485811,53902,62188,89.57,130,15196,86,1043,01-12-81,Self employed,31-08-18,6,1570,1,1,0,0,0,0,657,F-Low Risk,1,1,0,58007,62000,62000,0,0,0,0,0,0,0,0,1,0,0yrs 3mon,0yrs 3mon,0,1
620494,51553,66636,79.54,130,22637,86,1047,23-01-81,Self employed,25-10-18,6,1570,1,1,0,0,0,0,809,A-Very Low Risk,9,4,0,941783,1311415,1244559,0,0,0,0,0,0,465614,0,0,0,1yrs 8mon,5yrs 6mon,0,0
591571,53553,65782,83.61,130,15118,45,1050,01-06-95,Self employed,20-10-18,6,1570,1,0,0,1,0,0,737,C-Very Low Risk,3,2,0,70560,102189,102189,0,0,0,0,0,0,8383,0,1,0,0yrs 5mon,0yrs 9mon,1,1
